data,DataAgenda,dataseparado,dataseparadofim,dataseparadoinicio,Emp,Pedidos,Itens,Opcao2,opcao,operador,separador,setor,status
2019-04-05 12:50:47,2019-04-05 00:00:00,,2019-04-09 14:52:51,2019-04-09 14:04:47,1,205454,15,F. Via Direta,Y,ANDERSONMEDEIROS,josef,Abastecimento,F
2019-04-05 12:41:42,2019-04-05 00:00:00,2019-04-05 15:03:49,,,1,205453,1,Abastecimento,N,CLEITON,"",,F
2019-04-05 12:40:35,2019-04-05 00:00:00,,2019-04-05 15:13:05,2019-04-05 15:12:43,1,205452,1,Abastecimento,N,CLEITON,thiagob,Deposito,F
2019-04-05 12:29:45,2019-04-05 00:00:00,,2019-04-05 12:35:02,2019-04-05 12:30:31,1,205451,1,Cliente,C,alberion,ALBERION,Abastecimento,F
2019-04-05 12:29:19,2019-04-05 00:00:00,,2019-04-05 13:20:22,2019-04-05 12:42:27,1,205450,11,Abastecimento,N,CARLOSTHIAGO,CARLOSTHIAGO,Abastecimento,F
2019-04-05 12:27:00,2019-04-05 00:00:00,,2019-04-09 16:51:43,2019-04-09 15:15:06,1,205449,21,F. Via Direta,Y,ANDERSONMEDEIROS,"",,F
2019-04-05 12:24:50,2019-04-05 00:00:00,,2019-04-05 13:39:18,2019-04-05 12:29:34,1,205448,17,Abastecimento,N,JOEL YSON,JOEL YSON,Abastecimento,F
2019-04-05 12:17:55,2019-04-05 00:00:00,,2019-04-05 14:58:55,2019-04-05 13:35:22,1,205447,23,Abastecimento,N,venicio 3m,venicio 3m,Promotor,F
2019-04-05 12:15:19,2019-04-05 00:00:00,,2019-04-05 12:52:13,2019-04-05 12:25:43,2,205446,7,Cliente,C,JEFFERSON,kelsonlima,Deposito,F
2019-04-05 12:13:51,2019-04-05 00:00:00,,2019-04-09 15:20:27,2019-04-09 14:04:24,1,205445,20,F. Via Direta,Y,ANDERSONMEDEIROS,alexd,Deposito,F
2019-04-05 12:11:24,2019-04-05 00:00:00,,2019-04-05 14:11:23,2019-04-05 14:05:54,1,205444,1,Abastecimento,N,MARIAC,joaos,Deposito,F
2019-04-05 12:04:59,2019-04-05 00:00:00,,2019-04-06 15:46:15,2019-04-06 14:57:34,2,205443,12,Abastecimento,N,JEFFERSON,valdeirs,Deposito,F
2019-04-05 12:03:04,2019-04-05 00:00:00,,2019-04-09 14:37:06,2019-04-09 13:56:33,1,205442,19,F. Via Direta,Y,ANDERSONMEDEIROS,DANIELB,Deposito,F
2019-04-05 12:01:23,2019-04-05 00:00:00,,2019-04-05 12:06:43,2019-04-05 12:04:23,1,205441,1,Cliente,C,FERNANDAD,ewertond,Deposito,F
2019-04-05 11:59:36,2019-04-05 00:00:00,,2019-04-05 12:06:44,2019-04-05 12:02:37,1,205440,1,Abastecimento,N,andref,ANDREF,Abastecimento,F
2019-04-05 11:56:19,2019-04-05 00:00:00,2019-04-05 11:59:58,,,1,205439,20,F.Z.Norte,Z,ANDERSONMEDEIROS,1,Deposito,F
2019-04-05 11:50:28,2019-04-05 00:00:00,,2019-04-05 11:57:51,2019-04-05 11:57:33,1,205438,1,Abastecimento,N,JOEL YSON,josep,Deposito,F
2019-04-05 11:47:15,2019-04-05 00:00:00,,2019-04-05 12:08:24,2019-04-05 11:49:35,1,205437,1,Cliente,C,TEREZINHAJ,rudsond,Deposito,F
2019-04-05 11:46:57,2019-04-05 00:00:00,,2019-04-05 13:49:25,2019-04-05 13:22:57,1,205436,4,Abastecimento,N,CLEITON,HIGORD,Abastecimento,F
2019-04-05 11:45:12,2019-04-05 00:00:00,,2019-04-09 13:49:47,2019-04-09 13:07:57,1,205435,20,F. Via Direta,Y,ANDERSONMEDEIROS,joaos,Deposito,F
2019-04-05 11:43:48,2019-04-05 00:00:00,,2019-04-05 16:01:48,2019-04-05 12:01:45,1,205434,19,Abastecimento,N,HERLESO,HERLESO,Abastecimento,F
2019-04-05 11:43:44,2019-04-05 00:00:00,,2019-04-05 14:11:14,2019-04-05 14:04:49,1,205433,2,Abastecimento,N,martina,rudsond,Deposito,F
2019-04-05 11:42:39,2019-04-05 00:00:00,,2019-04-05 11:52:15,2019-04-05 11:51:58,1,205432,2,Cliente,C,gersono,josep,Deposito,F
2019-04-05 11:40:58,2019-04-05 00:00:00,,2019-04-08 15:17:17,2019-04-08 15:17:03,10,205431,2,Abastecimento,N,VALDECID,andersonm,Administracao,F
2019-04-05 11:39:04,2019-04-05 00:00:00,,2019-04-05 11:45:26,2019-04-05 11:45:21,1,205430,1,Cliente,C,JOSEB,ARIELG,Deposito,F
2019-04-05 11:38:39,2019-04-05 00:00:00,,2019-04-05 15:07:18,2019-04-05 14:41:58,1,205429,9,F.Z.Norte,Z,ANDERSONMEDEIROS,josef,Abastecimento,F
2019-04-05 11:36:50,2019-04-05 00:00:00,,2019-04-05 14:59:04,2019-04-05 14:20:44,1,205428,20,F.Z.Norte,Z,ANDERSONMEDEIROS,Douglasl,Deposito,F
2019-04-05 11:32:37,2019-04-05 00:00:00,,2019-04-05 15:26:52,2019-04-05 14:52:00,1,205427,20,F.Z.Norte,Z,ANDERSONMEDEIROS,jeissonp,Deposito,F
2019-04-05 11:30:47,2019-04-05 00:00:00,,2019-04-05 12:07:15,2019-04-05 12:03:07,1,205426,1,Abastecimento,N,EWERTONF,EWERTONF,Abastecimento,F
2019-04-05 11:29:55,2019-04-05 00:00:00,,2019-04-05 13:52:47,2019-04-05 13:49:06,1,205425,1,Abastecimento,N,FERNANDAD,rudsond,Deposito,F
2019-04-05 11:29:30,2019-04-05 00:00:00,2019-04-05 11:37:33,,,1,205424,1,Cliente,C,gersono,"",,F
2019-04-05 11:29:08,2019-04-05 00:00:00,,2019-04-05 12:36:27,2019-04-05 12:20:10,1,205423,22,Abastecimento,N,Rosangela,ewertond,Deposito,F
2019-04-05 11:28:46,2019-04-05 00:00:00,2019-04-05 11:36:57,,,1,205422,1,Cliente,C,CLEITON,"",,F
2019-04-05 11:27:54,2019-04-05 00:00:00,,2019-04-05 13:58:26,2019-04-05 13:58:09,2,205421,1,Cliente,C,JEFFERSON,valdeirs,Deposito,F
2019-04-05 11:27:10,2019-04-05 00:00:00,,2019-04-05 14:36:38,2019-04-05 13:54:46,1,205420,12,Abastecimento,N,FERNANDAD,DANIELB,Deposito,F
2019-04-05 11:22:51,2019-04-05 00:00:00,,2019-04-05 16:44:48,2019-04-05 12:57:09,1,205419,7,Abastecimento,N,CLEITON,CLEITON,Abastecimento,F
2019-04-05 11:22:10,2019-04-05 00:00:00,,2019-04-05 14:45:13,2019-04-05 14:05:13,1,205418,20,F.Z.Norte,Z,ANDERSONMEDEIROS,julianl,Expedicao,F
2019-04-05 11:19:54,2019-04-05 00:00:00,,2019-04-06 15:39:08,2019-04-06 15:05:53,2,205417,10,Abastecimento,N,deysek,alanilsonm,Deposito,F
2019-04-05 11:19:07,2019-04-05 00:00:00,,2019-04-05 12:08:55,2019-04-05 11:55:42,2,205416,6,Rota,R,CARLOSG,rudsonantonio,Deposito,F
2019-04-05 11:17:41,2019-04-05 00:00:00,,2019-04-05 13:38:18,2019-04-05 13:30:25,2,205415,4,Abastecimento,N,deysek,hurielm,Deposito,F
2019-04-05 11:16:53,2019-04-05 00:00:00,,2019-04-06 15:51:02,2019-04-06 15:07:49,2,205414,13,Abastecimento,N,deysek,marcosb,Deposito,F
2019-04-05 11:16:33,2019-04-05 00:00:00,,2019-04-05 12:15:27,2019-04-05 11:22:27,1,205413,8,Abastecimento,N,moreira,moreira,Promotor,F
2019-04-05 11:16:11,2019-04-05 00:00:00,,2019-04-08 10:58:23,2019-04-08 10:57:18,10,205412,3,Abastecimento,N,BRUNOL,rafaele,Abastecimento,F
2019-04-05 11:12:27,2019-04-05 00:00:00,,2019-04-05 11:21:30,2019-04-05 11:16:18,1,205411,1,Abastecimento,N,helyonne,helyonne,Promotor,F
2019-04-05 11:10:40,2019-04-05 00:00:00,,2019-04-05 14:04:14,2019-04-05 13:36:03,1,205410,7,Abastecimento,N,CARLOS ALBERTO,thiagob,Deposito,F
2019-04-05 11:10:25,2019-04-05 00:00:00,,2019-04-05 11:18:23,2019-04-05 11:14:22,1,205409,1,Cliente,C,sandrop,DANIELB,Deposito,F
2019-04-05 11:09:52,2019-04-05 00:00:00,,2019-04-05 11:15:18,2019-04-05 11:12:28,1,205408,1,Cliente,C,gersono,micaelp,Deposito,F
2019-04-05 11:07:52,2019-04-05 00:00:00,,2019-04-05 15:48:26,2019-04-05 14:58:00,2,205407,12,Abastecimento,N,deysek,kevena,Deposito,F
2019-04-05 11:04:45,2019-04-05 00:00:00,,2019-04-05 14:55:23,2019-04-05 13:44:40,2,205406,13,Abastecimento,N,deysek,kevena,Deposito,F
2019-04-05 11:04:08,2019-04-05 00:00:00,,2019-04-05 11:14:00,2019-04-05 11:07:15,1,205405,2,Cliente,C,JOSEB,JOSEB,Abastecimento,F
2019-04-05 11:00:36,2019-04-05 00:00:00,,2019-04-05 11:40:49,2019-04-05 11:38:18,1,205404,1,Abastecimento,N,CLEITON,rudsond,Deposito,F
2019-04-05 10:59:47,2019-04-05 00:00:00,,2019-04-05 11:08:47,2019-04-05 11:01:21,1,205403,2,Abastecimento,N,JOEL YSON,JOEL YSON,Abastecimento,F
2019-04-05 10:58:48,2019-04-05 00:00:00,,2019-04-05 11:03:03,2019-04-05 11:02:43,1,205402,1,Cliente,C,tiago,thiagob,Deposito,F
2019-04-05 10:58:46,2019-04-05 00:00:00,,2019-04-05 13:25:38,2019-04-05 13:11:56,1,205401,4,Abastecimento,N,CLEITON,thiagob,Deposito,F
2019-04-05 10:52:44,2019-04-05 00:00:00,,2019-04-05 13:42:06,2019-04-05 13:00:26,1,205399,15,Abastecimento,N,CLEITON,ANDREF,Abastecimento,F
2019-04-05 10:48:48,2019-04-05 00:00:00,,2019-04-05 13:08:09,2019-04-05 12:54:18,1,205398,5,Abastecimento,N,CLEITON,ewertond,Deposito,F
2019-04-05 10:46:19,2019-04-05 00:00:00,,2019-04-05 11:03:05,2019-04-05 10:48:47,1,205397,2,Abastecimento,N,CLEITON,CLEITON,Abastecimento,F
2019-04-05 10:44:17,2019-04-05 00:00:00,2019-04-05 15:23:21,,2019-04-05 11:23:54,1,205396,6,Abastecimento,N,luciene,joaos,Deposito,F
2019-04-05 10:43:31,2019-04-05 00:00:00,,2019-04-05 13:42:47,2019-04-05 13:34:55,1,205395,9,Abastecimento,N,kelly,rudsond,Deposito,F
2019-04-05 10:41:45,2019-04-05 00:00:00,,2019-04-05 11:43:06,2019-04-05 11:19:32,1,205394,5,Abastecimento,N,CLEITON,VICTORC,Abastecimento,F
2019-04-05 10:40:20,2019-04-05 00:00:00,,2019-04-05 14:14:45,2019-04-05 13:23:41,2,205393,12,Abastecimento,N,deysek,marcosb,Deposito,F
2019-04-05 10:39:58,2019-04-05 00:00:00,,2019-04-05 13:51:51,2019-04-05 13:09:24,1,205392,12,Abastecimento,N,lindianet,joaos,Deposito,F
2019-04-05 10:36:02,2019-04-05 00:00:00,,2019-04-05 10:46:04,2019-04-05 10:40:31,1,205391,3,Cliente,C,MARCIO GRA,DANIELB,Deposito,F
2019-04-05 10:34:41,2019-04-05 00:00:00,,2019-04-05 10:48:25,2019-04-05 10:37:41,1,205390,1,Abastecimento,N,jadson wigson,jadson wigson,Promotor,F
2019-04-05 10:33:57,2019-04-05 00:00:00,,2019-04-05 11:01:40,2019-04-05 10:37:29,1,205389,4,Abastecimento,N,moreira,moreira,Promotor,F
2019-04-05 10:32:54,2019-04-05 00:00:00,,2019-04-05 10:41:01,2019-04-05 10:38:03,2,205388,1,Abastecimento,N,josemaria,alanilsonm,Deposito,F
2019-04-05 10:32:35,2019-04-05 00:00:00,,2019-04-05 14:41:28,2019-04-05 10:38:33,1,205387,22,Abastecimento,N,CLEITON,CLEITON,Abastecimento,F
2019-04-05 10:31:30,2019-04-05 00:00:00,,2019-04-05 10:40:36,2019-04-05 10:37:31,1,205386,1,Cliente,C,TEREZINHAJ,alexd,Deposito,F
2019-04-05 10:31:24,2019-04-05 00:00:00,,2019-04-05 12:38:27,2019-04-05 11:43:24,1,205385,16,Abastecimento,N,willamer,micaelp,Deposito,F
2019-04-05 10:29:59,2019-04-05 00:00:00,,2019-04-05 12:41:26,2019-04-05 10:38:22,1,205384,16,Abastecimento,N,CLEITON,CLEITON,Abastecimento,F
2019-04-05 10:29:03,2019-04-05 00:00:00,2019-04-05 10:49:14,,2019-04-05 10:49:01,1,205383,1,Abastecimento,N,HIGORD,ARIELG,Deposito,F
2019-04-05 10:28:44,2019-04-05 00:00:00,,2019-04-05 10:48:07,2019-04-05 10:38:12,1,205382,1,Cliente,C,lindianet,jeissonp,Deposito,F
2019-04-05 10:28:22,2019-04-08 00:00:00,,2019-04-06 15:30:08,2019-04-06 15:22:09,1,205381,3,Agendado,G,TAMARAD,ewertond,Deposito,F
2019-04-05 10:26:29,2019-04-05 00:00:00,,2019-04-05 11:13:32,2019-04-05 10:49:31,1,205380,15,Abastecimento,N,LYANEK,DANIELB,Deposito,F
2019-04-05 10:25:24,2019-04-05 00:00:00,,2019-04-05 11:38:30,2019-04-05 10:29:24,1,205379,2,Abastecimento,N,EWERTONF,EWERTONF,Abastecimento,F
2019-04-05 10:23:14,2019-04-05 00:00:00,,2019-04-05 10:36:35,2019-04-05 10:30:53,1,205378,2,Cliente,C,walterb,alexd,Deposito,F
2019-04-05 10:22:28,2019-04-05 00:00:00,,2019-04-05 11:03:48,2019-04-05 10:33:16,1,205377,6,Abastecimento,N,CLEITON,ALEFF,Abastecimento,F
2019-04-05 10:22:12,2019-04-05 00:00:00,,2019-04-05 11:45:10,2019-04-05 11:17:02,1,205376,12,Abastecimento,N,MarceloA,MarceloA,Abastecimento,F
2019-04-05 10:21:32,2019-04-05 00:00:00,,2019-04-05 12:18:51,2019-04-05 11:23:33,1,205375,9,Abastecimento,N,JOSINIELRYA,DANIELB,Deposito,F
2019-04-05 10:21:32,2019-04-05 00:00:00,,2019-04-05 10:30:15,2019-04-05 10:26:00,1,205374,1,Cliente,C,iranildov,alexd,Deposito,F
2019-04-05 10:19:33,2019-04-05 00:00:00,,2019-04-05 11:37:06,2019-04-05 11:22:06,1,205373,7,Abastecimento,N,JOSINIELRYA,micaelp,Deposito,F
2019-04-05 10:19:00,2019-04-05 00:00:00,,2019-04-05 13:12:25,2019-04-05 12:50:21,1,205372,7,Abastecimento,N,lindianet,micaelp,Deposito,F
2019-04-05 10:17:08,2019-04-05 00:00:00,2019-04-05 10:19:54,,,1,205371,7,Abastecimento,N,CLEITON,"",,F
2019-04-05 10:15:05,2019-04-05 00:00:00,2019-04-05 10:31:16,,,1,205370,2,Cliente,C,TEREZINHAJ,"",,F
2019-04-05 10:14:11,2019-04-05 00:00:00,,2019-04-05 12:01:48,2019-04-05 11:20:59,1,205369,20,Abastecimento,N,JOSINIELRYA,ewertond,Deposito,F
2019-04-05 10:11:32,2019-04-05 00:00:00,,2019-04-05 10:21:16,2019-04-05 10:15:55,1,205368,2,Abastecimento,N,JOSEB,JOSEB,Abastecimento,F
2019-04-05 10:09:31,2019-04-05 00:00:00,,2019-04-05 10:34:33,2019-04-05 10:12:39,1,205367,2,Abastecimento,N,HIGORD,ALEFF,Abastecimento,F
2019-04-05 09:55:49,2019-04-05 00:00:00,,2019-04-05 11:50:48,2019-04-05 11:20:47,1,205366,13,Abastecimento,N,ELLENM,thiagob,Deposito,F
2019-04-05 09:52:44,2019-04-05 00:00:00,,2019-04-05 11:10:02,2019-04-05 10:46:28,1,205365,23,Abastecimento,N,CARLAT,micaelp,Deposito,F
2019-04-05 09:52:27,2019-04-05 00:00:00,,2019-04-05 09:57:45,2019-04-05 09:57:29,1,205364,1,Cliente,C,AKELLY,josep,Deposito,F
2019-04-05 09:50:22,2019-04-05 00:00:00,,2019-04-05 10:02:08,2019-04-05 09:52:09,1,205363,5,Cliente,C,AKELLY,thiagob,Deposito,F
2019-04-05 09:49:17,2019-04-05 00:00:00,,2019-04-05 11:08:21,2019-04-05 10:13:40,1,205362,9,Abastecimento,N,jneto,jneto,Promotor,F
2019-04-05 09:48:34,2019-04-05 00:00:00,,2019-04-05 11:25:10,2019-04-05 11:11:35,1,205361,7,Abastecimento,N,luisn,rudsond,Deposito,F
2019-04-05 09:48:03,2019-04-05 00:00:00,,2019-04-05 11:02:58,2019-04-05 10:40:52,1,205360,20,Abastecimento,N,CARLAT,ewertond,Deposito,F
2019-04-05 09:47:19,2019-04-05 00:00:00,,2019-04-05 11:17:16,2019-04-05 11:05:49,1,205359,4,Abastecimento,N,jneto,thiagob,Deposito,F
2019-04-05 09:46:46,2019-04-05 00:00:00,,2019-04-05 10:07:11,2019-04-05 09:51:40,1,205358,8,Cliente,C,AKELLY,rudsond,Deposito,F
2019-04-05 09:45:21,2019-04-05 00:00:00,,2019-04-05 09:56:30,2019-04-05 09:56:17,1,205357,2,Cliente,C,walterb,ARIELG,Deposito,F
2019-04-05 09:45:04,2019-04-05 00:00:00,,2019-04-05 11:05:28,2019-04-05 10:13:26,1,205356,6,Abastecimento,N,jneto,jneto,Promotor,F
2019-04-05 09:44:30,2019-04-05 00:00:00,,2019-04-06 11:23:38,2019-04-05 09:51:29,1,205355,11,Abastecimento,N,leandro,leandro,Promotor,F
2019-04-05 09:41:21,2019-04-05 00:00:00,,2019-04-05 11:04:48,2019-04-05 11:02:59,1,205354,1,Abastecimento,N,BEATRIZ NACIMENTO,rudsond,Deposito,F
2019-04-05 09:39:12,2019-04-05 00:00:00,,2019-04-05 09:47:55,2019-04-05 09:41:18,1,205353,1,Cliente,C,willamer,mayadsonsouza,Deposito,F
2019-04-05 09:37:52,2019-04-05 00:00:00,,2019-04-05 10:21:25,2019-04-05 09:51:07,2,205352,4,Rota,R,KELVIN,valdeirs,Deposito,F
2019-04-05 09:37:26,2019-04-05 00:00:00,,2019-04-05 09:48:38,2019-04-05 09:38:12,1,205351,9,Abastecimento,N,franklinr,FRANKLINR,Promotor,F
2019-04-05 09:31:41,2019-04-05 00:00:00,,2019-04-05 09:38:46,2019-04-05 09:38:32,1,205350,2,Abastecimento,N,CARLOSTHIAGO,ARIELG,Deposito,F
2019-04-05 09:29:43,2019-04-05 00:00:00,,2019-04-05 09:46:29,2019-04-05 09:36:19,1,205349,5,Abastecimento,N,leandrop,LEANDROP,Promotor,F
2019-04-05 09:28:07,2019-04-05 00:00:00,,2019-04-05 09:35:12,2019-04-05 09:34:44,1,205348,1,Cliente,C,willamer,joaos,Deposito,F
2019-04-05 09:27:06,2019-04-05 00:00:00,,2019-04-05 11:48:06,2019-04-05 10:29:07,1,205347,15,Abastecimento,N,elias,JOSINIELRYA,Abastecimento,F
2019-04-05 09:19:51,2019-04-05 00:00:00,,2019-04-05 12:57:09,2019-04-05 10:28:51,1,205346,20,Abastecimento,N,elias,JOSINIELRYA,Abastecimento,F
2019-04-05 09:15:05,2019-04-05 00:00:00,,2019-04-05 10:48:05,2019-04-05 09:17:54,1,205345,22,Abastecimento,N,silvanof,SilvanoF,Promotor,F
2019-04-05 09:07:47,2019-04-05 00:00:00,,2019-04-05 10:20:56,2019-04-05 09:17:44,1,205344,21,Abastecimento,N,alberion,ALBERION,Abastecimento,F
2019-04-05 09:03:47,2019-04-05 00:00:00,,2019-04-05 09:06:08,2019-04-05 09:05:59,1,205343,1,Cliente,C,walterb,ARIELG,Deposito,F
2019-04-05 08:57:46,2019-04-05 00:00:00,,2019-04-05 10:48:40,2019-04-05 10:13:43,1,205342,16,Abastecimento,N,ROBERTAS,rudsond,Deposito,F
2019-04-05 08:55:46,2019-04-05 00:00:00,,2019-04-05 09:00:11,2019-04-05 09:00:01,1,205341,1,Cliente,C,walterb,Douglasl,Deposito,F
2019-04-05 08:54:57,2019-04-05 00:00:00,,2019-04-05 09:05:22,2019-04-05 08:56:49,1,205340,2,Cliente,C,ANA PAULA,rudsond,Deposito,F
2019-04-05 08:54:13,2019-04-05 00:00:00,,2019-04-05 11:10:04,2019-04-05 10:05:53,1,205339,20,Abastecimento,N,ROBERTAS,joaos,Deposito,F
2019-04-05 08:50:55,2019-04-05 00:00:00,,2019-04-05 10:57:30,2019-04-05 10:03:17,1,205338,20,Abastecimento,N,ROBERTAS,thiagob,Deposito,F
2019-04-05 08:48:11,2019-04-05 00:00:00,,2019-04-05 10:35:18,2019-04-05 09:44:14,1,205337,20,Abastecimento,N,ROBERTAS,DANIELB,Deposito,F
2019-04-05 08:43:10,2019-04-05 00:00:00,,2019-04-05 09:57:52,2019-04-05 09:36:17,1,205336,16,Abastecimento,N,BEATRIZ NACIMENTO,joaos,Deposito,F
2019-04-05 08:42:37,2019-04-05 00:00:00,,2019-04-05 09:39:43,2019-04-05 09:10:35,1,205335,11,Abastecimento,N,ROBERTAS,DANIELB,Deposito,F
2019-04-05 08:35:04,2019-04-05 00:00:00,,2019-04-05 08:44:36,2019-04-05 08:38:57,1,205333,1,Cliente,C,walterb,julianl,Expedicao,F
2019-04-05 08:30:09,2019-04-05 00:00:00,,2019-04-05 10:35:00,2019-04-05 10:17:00,2,205332,4,Rota,R,KELVIN,kelsonlima,Deposito,F
2019-04-05 08:28:38,2019-04-05 00:00:00,2019-04-05 08:37:44,,2019-04-05 08:33:05,1,205330,1,Cliente,C,luisn,thiagob,Deposito,F
2019-04-05 08:22:17,2019-04-05 00:00:00,,2019-04-05 08:26:12,2019-04-05 08:25:39,1,205328,1,Cliente,C,DANIELPONTES,israelsantos,Deposito,F
2019-04-05 08:21:07,2019-04-05 00:00:00,,2019-04-05 08:32:09,2019-04-05 08:22:33,1,205327,2,Cliente,C,gersono,Douglasl,Deposito,F
2019-04-05 08:16:40,2019-04-05 00:00:00,,2019-04-05 09:34:38,2019-04-05 09:01:37,1,205326,13,Abastecimento,N,MARIAC,thiagob,Deposito,F
2019-04-05 08:15:58,2019-04-05 00:00:00,,2019-04-05 14:41:20,2019-04-05 13:58:44,1,205325,24,F.Z.Norte,Z,ANDERSONMEDEIROS,alexd,Deposito,F
2019-04-05 08:01:15,2019-04-05 00:00:00,,2019-04-05 08:14:38,2019-04-05 08:08:44,1,205324,1,Cliente,C,walterb,DANIELB,Deposito,F
2019-04-04 21:08:36,2019-04-04 00:00:00,,2019-04-08 12:43:00,2019-04-08 12:28:19,2,205323,2,F. Via Direta,Y,MICHELLF,kelsonlima,Deposito,F
2019-04-04 21:07:15,2019-04-04 00:00:00,,2019-04-09 13:44:29,2019-04-09 12:56:20,1,205322,1,F. Via Direta,Y,MICHELLF,"",,F
2019-04-04 21:05:23,2019-04-04 00:00:00,,2019-04-09 15:07:59,2019-04-09 13:55:56,1,205321,18,F. Via Direta,Y,MICHELLF,"",,F
2019-04-04 21:02:40,2019-04-04 00:00:00,,2019-04-09 13:44:37,2019-04-09 12:54:13,1,205320,1,F. Via Direta,Y,MICHELLF,"",,F
2019-04-04 21:01:42,2019-04-04 00:00:00,,2019-04-09 13:45:06,2019-04-09 12:27:02,1,205319,2,F. Via Direta,Y,MICHELLF,"",,F
2019-04-04 20:57:50,2019-04-04 00:00:00,,2019-04-09 13:45:12,2019-04-09 12:25:12,1,205318,3,F. Via Direta,Y,MICHELLF,"",,F
2019-04-04 20:48:27,2019-04-04 00:00:00,,2019-04-09 12:15:25,2019-04-09 12:03:41,1,205317,1,F. Via Direta,Y,MICHELLF,jeissonp,Deposito,F
2019-04-04 20:47:35,2019-04-04 00:00:00,,2019-04-09 12:25:17,2019-04-09 11:51:19,1,205316,7,F. Via Direta,Y,MICHELLF,wildsono,Deposito,F
2019-04-04 20:44:04,2019-04-04 00:00:00,,2019-04-09 11:45:17,2019-04-09 11:41:25,1,205315,1,F. Via Direta,Y,MICHELLF,alexd,Deposito,F
2019-04-04 20:42:16,2019-04-04 00:00:00,2019-04-09 12:00:53,,2019-04-09 11:42:53,1,205314,10,F. Via Direta,Y,MICHELLF,jeissonp,Deposito,F
2019-04-04 20:40:05,2019-04-04 00:00:00,,2019-04-09 13:50:22,2019-04-09 13:38:47,1,205313,7,F. Via Direta,Y,MICHELLF,josef,Abastecimento,F
2019-04-04 20:39:05,2019-04-04 00:00:00,,2019-04-09 12:28:35,2019-04-09 12:18:45,1,205312,3,F. Via Direta,Y,MICHELLF,djailsonc,Deposito,F
2019-04-04 20:37:47,2019-04-04 00:00:00,,2019-04-09 12:18:25,2019-04-09 12:11:28,1,205311,2,F. Via Direta,Y,MICHELLF,djailsonc,Deposito,F
2019-04-04 20:35:29,2019-04-04 00:00:00,,2019-04-08 12:01:49,2019-04-08 11:57:32,2,205310,1,F. Via Direta,Y,MICHELLF,raonnyp,Deposito,F
2019-04-04 20:34:23,2019-04-04 00:00:00,,2019-04-08 12:16:48,2019-04-08 12:04:13,2,205309,6,F. Via Direta,Y,MICHELLF,raonnyp,Deposito,F
2019-04-04 20:31:33,2019-04-04 00:00:00,,2019-04-09 11:44:37,2019-04-09 11:38:55,1,205308,3,F. Via Direta,Y,MICHELLF,djailsonc,Deposito,F
2019-04-04 20:30:21,2019-04-04 00:00:00,,2019-04-08 11:19:02,2019-04-08 11:13:14,2,205307,2,F. Via Direta,Y,MICHELLF,raonnyp,Deposito,F
2019-04-04 20:28:33,2019-04-04 00:00:00,,2019-04-09 11:28:14,2019-04-09 11:23:56,1,205306,2,F. Via Direta,Y,MICHELLF,josef,Abastecimento,F
2019-04-04 20:27:53,2019-04-04 00:00:00,,2019-04-09 13:44:54,2019-04-09 11:18:14,1,205305,1,F. Via Direta,Y,MICHELLF,"",,F
2019-04-04 20:27:06,2019-04-04 00:00:00,,2019-04-09 11:28:23,2019-04-09 11:23:36,1,205304,2,F. Via Direta,Y,MICHELLF,djailsonc,Deposito,F
2019-04-04 20:26:04,2019-04-04 00:00:00,,2019-04-08 11:04:25,2019-04-08 11:03:18,2,205303,1,F. Via Direta,Y,MICHELLF,raonnyp,Deposito,F
2019-04-04 20:25:02,2019-04-04 00:00:00,,2019-04-09 13:44:44,2019-04-09 11:05:38,1,205302,5,F. Via Direta,Y,MICHELLF,"",,F
2019-04-04 20:24:12,2019-04-04 00:00:00,,2019-04-09 11:00:00,2019-04-09 10:51:57,1,205301,2,F. Via Direta,Y,MICHELLF,djailsonc,Deposito,F
2019-04-04 20:21:08,2019-04-04 00:00:00,,2019-04-09 11:11:05,2019-04-09 10:47:28,1,205300,8,F. Via Direta,Y,MICHELLF,josef,Abastecimento,F
2019-04-04 18:52:45,2019-04-04 00:00:00,,2019-04-05 09:39:44,2019-04-05 09:25:03,1,205299,8,Abastecimento,N,martina,rudsond,Deposito,F
2019-04-04 17:56:58,2019-04-04 00:00:00,,2019-04-05 16:19:24,2019-04-05 13:29:09,1,205294,4,F.Z.Norte,Z,andersonm,"",,F
2019-04-04 17:56:45,2019-04-04 00:00:00,,2019-04-05 13:48:02,2019-04-05 13:09:00,1,205293,20,F.Z.Norte,Z,ANDERSONMEDEIROS,alexd,Deposito,F
2019-04-04 17:53:24,2019-04-04 00:00:00,,2019-04-04 18:01:00,2019-04-04 17:57:59,1,205292,1,Abastecimento,N,leandrop,LEANDROP,Promotor,F
2019-04-04 17:50:46,2019-04-04 00:00:00,,2019-04-04 17:58:54,2019-04-04 17:57:45,1,205291,1,Abastecimento,N,CLEITON,ALEFF,Abastecimento,F
2019-04-04 17:38:31,2019-04-04 00:00:00,,2019-04-04 18:11:03,2019-04-04 18:07:10,1,205290,1,Abastecimento,N,JULIANA SILVA,ewertond,Deposito,F
2019-04-04 17:37:12,2019-04-04 00:00:00,,2019-04-04 17:44:04,2019-04-04 17:40:34,1,205289,1,Cliente,C,RANAUEA,micaelp,Deposito,F
